Station Name,Sample Code,Collection Date,Analyte,Result,Rpt Limit,Units,Parent Sample
E3S811101550,EL0419B0172,4/9/2019 10:45,Dissolved Nitrate + Nitrite,0.33,0.05,mg/L as N,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Dissolved Organic Carbon,13.2,0.5,mg/L as C,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Total Organic Carbon,12.3,0.5,mg/L as C,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Dissolved Ortho-phosphate,0.069,0.05,mg/L as P,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Pheophytin a,2.65,0.5,µg/L,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Total Phosphorus,0.24,0.01,mg/L as P,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Total Kjeldahl Nitrogen,1.3,0.1,mg/L as N,0
E3S811101550,EL0419B0172,4/9/2019 10:45,Field Specific Conductance,2228,1,uS/cm@25degC,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Chlorophyll a,8.31,0.5,µg/L,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Dissolved Nitrate + Nitrite,0.42,0.05,mg/L as N,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Dissolved Organic Carbon,15.6,0.5,mg/L as C,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Total Organic Carbon,15,0.5,mg/L as C,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Dissolved Ortho-phosphate,0.06,0.05,mg/L as P,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Pheophytin a,2.85,0.5,µg/L,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Total Phosphorus,0.29,0.01,mg/L as P,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Total Kjeldahl Nitrogen,1.6,0.1,mg/L as N,0
E3S811101553,EL0419B0173,4/9/2019 11:35,Field Specific Conductance,2504,1,uS/cm@25degC,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Chlorophyll a,26.5,0.5,µg/L,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Dissolved Nitrate + Nitrite,0.1,0.05,mg/L as N,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Dissolved Organic Carbon,8.1,0.5,mg/L as C,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Total Organic Carbon,7.1,0.5,mg/L as C,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Dissolved Ortho-phosphate,< R.L.,0.05,mg/L as P,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Pheophytin a,3.16,0.5,µg/L,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Total Phosphorus,0.192,0.01,mg/L as P,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Total Kjeldahl Nitrogen,0.9,0.1,mg/L as N,0
E3S81051561,EL0419B0177,4/9/2019 12:45,Field Specific Conductance,1301,1,uS/cm@25degC,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Chlorophyll a,2.17,0.5,µg/L,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Dissolved Nitrate + Nitrite,0.19,0.05,mg/L as N,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Dissolved Organic Carbon,3.3,0.5,mg/L as C,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Total Organic Carbon,3.3,0.5,mg/L as C,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Dissolved Ortho-phosphate,0.051,0.05,mg/L as P,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Pheophytin a,2.41,0.5,µg/L,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Total Phosphorus,0.1,0.01,mg/L as P,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Total Phosphorus,0.1,0.01,mg/L as P,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Total Kjeldahl Nitrogen,0.376,0.1,mg/L as N,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Total Kjeldahl Nitrogen,0.377,0.1,mg/L as N,0
E3S81041559,EL0419B0178,4/9/2019 13:35,Field Specific Conductance,1277,1,uS/cm@25degC,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Chlorophyll a,3.37,0.5,µg/L,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Dissolved Nitrate + Nitrite,0.193,0.05,mg/L as N,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Dissolved Organic Carbon,4.3,0.5,mg/L as C,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Total Organic Carbon,4.4,0.5,mg/L as C,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Dissolved Ortho-phosphate,0.052,0.05,mg/L as P,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Pheophytin a,2.08,0.5,µg/L,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Total Phosphorus,0.12,0.01,mg/L as P,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Total Kjeldahl Nitrogen,0.5,0.1,mg/L as N,0
E3S81041558,EL0419B0179,4/9/2019 14:20,Field Specific Conductance,664,1,uS/cm@25degC,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Chlorophyll a,6.39,0.5,µg/L,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Dissolved Nitrate + Nitrite,0.15,0.05,mg/L as N,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Dissolved Organic Carbon,6.4,0.5,mg/L as C,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Total Organic Carbon,6.2,0.5,mg/L as C,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Dissolved Ortho-phosphate,0.069,0.05,mg/L as P,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Pheophytin a,3.16,0.5,µg/L,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Total Phosphorus,0.182,0.01,mg/L as P,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Total Kjeldahl Nitrogen,0.7,0.1,mg/L as N,0
E3S81031544,EL0419B0174,4/10/2019 9:09,Field Specific Conductance,996,1,uS/cm@25degC,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Chlorophyll a,5.76,0.5,µg/L,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Dissolved Nitrate + Nitrite,0.154,0.05,mg/L as N,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Dissolved Organic Carbon,5.6,0.5,mg/L as C,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Dissolved Organic Carbon,5.6,0.5,mg/L as C,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Total Organic Carbon,5.2,0.5,mg/L as C,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Total Organic Carbon,5.2,0.5,mg/L as C,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Dissolved Ortho-phosphate,0.057,0.05,mg/L as P,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Pheophytin a,2.37,0.5,µg/L,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Total Phosphorus,0.1,0.01,mg/L as P,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Total Kjeldahl Nitrogen,0.6,0.1,mg/L as N,0
E3S81071545,EL0419B0176,4/10/2019 10:08,Field Specific Conductance,841,1,uS/cm@25degC,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Chlorophyll a,4.99,0.5,µg/L,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Dissolved Nitrate + Nitrite,0.63,0.05,mg/L as N,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Dissolved Organic Carbon,13,0.5,mg/L as C,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Total Organic Carbon,13,0.5,mg/L as C,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Dissolved Ortho-phosphate,0.33,0.05,mg/L as P,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Pheophytin a,2.61,0.5,µg/L,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Total Phosphorus,0.58,0.01,mg/L as P,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Total Kjeldahl Nitrogen,1.4,0.1,mg/L as N,0
E3S81182017,EL0419B0169,4/10/2019 12:16,Field Specific Conductance,2785,1,uS/cm@25degC,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Chlorophyll a,6.11,0.5,µg/L,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Dissolved Nitrate + Nitrite,0.55,0.05,mg/L as N,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Dissolved Organic Carbon,13.5,0.5,mg/L as C,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Total Organic Carbon,12.8,0.5,mg/L as C,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Dissolved Ortho-phosphate,0.245,0.05,mg/L as P,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Pheophytin a,5.13,0.5,µg/L,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Total Phosphorus,0.84,0.01,mg/L as P,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Total Kjeldahl Nitrogen,1.9,0.1,mg/L as N,0
E3S811920110,EL0419B0168,4/10/2019 13:30,Field Specific Conductance,3019,1,uS/cm@25degC,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Chlorophyll a,8.62,0.5,µg/L,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Dissolved Nitrate + Nitrite,1.5,0.05,mg/L as N,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Dissolved Organic Carbon,10.6,0.5,mg/L as C,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Total Organic Carbon,10.6,0.5,mg/L as C,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Dissolved Ortho-phosphate,0.477,0.05,mg/L as P,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Pheophytin a,3.37,0.5,µg/L,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Total Phosphorus,0.72,0.01,mg/L as P,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Total Kjeldahl Nitrogen,1.3,0.1,mg/L as N,0
E3S811720110,EL0419B0170,4/10/2019 14:40,Field Specific Conductance,2212,1,uS/cm@25degC,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Chlorophyll a,3.23,0.5,µg/L,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Dissolved Nitrate + Nitrite,0.19,0.05,mg/L as N,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Dissolved Organic Carbon,2.5,0.5,mg/L as C,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Dissolved Organic Carbon,2.4,0.5,mg/L as C,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Total Organic Carbon,2.5,0.5,mg/L as C,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Total Organic Carbon,2.5,0.5,mg/L as C,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Dissolved Ortho-phosphate,0.067,0.05,mg/L as P,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Pheophytin a,2.73,0.5,µg/L,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Total Phosphorus,0.12,0.01,mg/L as P,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Total Kjeldahl Nitrogen,0.4,0.1,mg/L as N,0
E3S80192049,EL0419B0213,4/16/2019 7:33,Field Specific Conductance,1068,1,uS/cm@25degC,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Chlorophyll a,3.05,0.5,µg/L,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Dissolved Nitrate + Nitrite,0.19,0.05,mg/L as N,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Dissolved Organic Carbon,2.4,0.5,mg/L as C,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Total Organic Carbon,2.4,0.5,mg/L as C,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Dissolved Ortho-phosphate,0.068,0.05,mg/L as P,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Pheophytin a,3.06,0.5,µg/L,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Total Phosphorus,0.12,0.01,mg/L as P,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Total Kjeldahl Nitrogen,0.4,0.1,mg/L as N,0
E3S80212052,EL0419B0214,4/16/2019 9:29,Field Specific Conductance,369,1,uS/cm@25degC,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Chlorophyll a,2.02,0.5,µg/L,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Dissolved Nitrate + Nitrite,0.156,0.05,mg/L as N,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Dissolved Organic Carbon,2,0.5,mg/L as C,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Total Organic Carbon,2,0.5,mg/L as C,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Dissolved Ortho-phosphate,0.054,0.05,mg/L as P,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Pheophytin a,0.91,0.5,µg/L,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Total Phosphorus,0.06,0.01,mg/L as P,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Total Kjeldahl Nitrogen,0.251,0.1,mg/L as N,0
E3S80462005,EL0419B0211,4/16/2019 11:26,Field Specific Conductance,159,1,uS/cm@25degC,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Chlorophyll a,2.3,0.5,µg/L,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Dissolved Nitrate + Nitrite,0.155,0.05,mg/L as N,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Dissolved Organic Carbon,2.1,0.5,mg/L as C,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Total Organic Carbon,2.1,0.5,mg/L as C,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Dissolved Ortho-phosphate,0.055,0.05,mg/L as P,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Pheophytin a,0.92,0.5,µg/L,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Total Phosphorus,0.07,0.01,mg/L as P,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
E3S804102007,EL0419B0210,4/16/2019 12:25,Field Specific Conductance,180,1,uS/cm@25degC,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Chlorophyll a,2.22,0.5,µg/L,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Dissolved Nitrate + Nitrite,0.152,0.05,mg/L as N,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Dissolved Organic Carbon,2.2,0.5,mg/L as C,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Total Organic Carbon,2.2,0.5,mg/L as C,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Dissolved Ortho-phosphate,0.058,0.05,mg/L as P,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Pheophytin a,1.29,0.5,µg/L,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Total Phosphorus,0.07,0.01,mg/L as P,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
E3S80482010,EL0419B0209,4/16/2019 13:12,Field Specific Conductance,182,1,uS/cm@25degC,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Chlorophyll a,1.54,0.5,µg/L,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Dissolved Nitrate + Nitrite,0.17,0.05,mg/L as N,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Dissolved Organic Carbon,2.5,0.5,mg/L as C,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Total Organic Carbon,2.6,0.5,mg/L as C,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Dissolved Ortho-phosphate,0.054,0.05,mg/L as P,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Pheophytin a,1.23,0.5,µg/L,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Total Phosphorus,0.08,0.01,mg/L as P,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
B9S80241522,EL0419B0208,4/16/2019 14:17,Field Specific Conductance,194,1,uS/cm@25degC,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Chlorophyll a,2.63,0.5,µg/L,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Dissolved Nitrate + Nitrite,0.16,0.05,mg/L as N,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Dissolved Organic Carbon,2,0.5,mg/L as C,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Total Organic Carbon,2,0.5,mg/L as C,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Dissolved Ortho-phosphate,< R.L.,0.05,mg/L as P,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Pheophytin a,0.95,0.5,µg/L,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Total Phosphorus,0.063,0.01,mg/L as P,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Total Kjeldahl Nitrogen,0.2,0.1,mg/L as N,0
E3S80462003,EL0419B0212,4/16/2019 14:17,Field Specific Conductance,194,1,uS/cm@25degC,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Chlorophyll a,1.78,0.5,µg/L,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Dissolved Nitrate + Nitrite,0.154,0.05,mg/L as N,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Total Organic Carbon,2.8,0.5,mg/L as C,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Dissolved Organic Carbon,2.8,0.5,mg/L as C,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Dissolved Ortho-phosphate,0.061,0.05,mg/L as P,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Pheophytin a,0.88,0.5,µg/L,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Total Phosphorus,0.07,0.01,mg/L as P,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Total Phosphorus,0.07,0.01,mg/L as P,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
B9S80231523,EL0419B0206,4/16/2019 15:07,Field Specific Conductance,211,1,uS/cm@25degC,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Chlorophyll a,< R.L.,0.5,µg/L,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Dissolved Nitrate + Nitrite,< R.L.,0.05,mg/L as N,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Dissolved Organic Carbon,< R.L.,0.5,mg/L as C,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Total Organic Carbon,< R.L.,0.5,mg/L as C,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Dissolved Ortho-phosphate,< R.L.,0.05,mg/L as P,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Pheophytin a,< R.L.,0.5,µg/L,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Total Phosphorus,< R.L.,0.01,mg/L as P,0
Blank; Equipment (ID:47718,EL0419B0217,4/16/2019 15:15,Total Kjeldahl Nitrogen,< R.L.,0.1,mg/L as N,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Chlorophyll a,1.84,0.5,µg/L,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Dissolved Nitrate + Nitrite,0.15,0.05,mg/L as N,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Dissolved Organic Carbon,2.6,0.5,mg/L as C,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Total Organic Carbon,2.7,0.5,mg/L as C,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Dissolved Ortho-phosphate,0.062,0.05,mg/L as P,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Pheophytin a,0.69,0.5,µg/L,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Total Phosphorus,0.07,0.01,mg/L as P,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Total Kjeldahl Nitrogen,0.3,0.1,mg/L as N,0
B9S80221524,EL0419B0207,4/16/2019 15:55,Field Specific Conductance,211,1,uS/cm@25degC,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Chlorophyll a,9.98,0.5,µg/L,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Dissolved Nitrate + Nitrite,0.27,0.05,mg/L as N,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Dissolved Organic Carbon,10.2,0.5,mg/L as C,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Total Organic Carbon,9.6,0.5,mg/L as C,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Dissolved Ortho-phosphate,0.057,0.05,mg/L as P,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Pheophytin a,4.77,0.5,µg/L,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Total Phosphorus,0.23,0.01,mg/L as P,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Total Kjeldahl Nitrogen,1.1,0.1,mg/L as N,0
E3S81191549,EL0419B0196,4/17/2019 9:35,Field Specific Conductance,1909,1,uS/cm@25degC,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Chlorophyll a,4.26,0.5,µg/L,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Dissolved Nitrate + Nitrite,0.26,0.05,mg/L as N,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Dissolved Organic Carbon,9.8,0.5,mg/L as C,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Total Organic Carbon,9.4,0.5,mg/L as C,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Dissolved Ortho-phosphate,0.055,0.05,mg/L as P,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Pheophytin a,3.71,0.5,µg/L,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Total Phosphorus,0.24,0.01,mg/L as P,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Total Kjeldahl Nitrogen,1.1,0.1,mg/L as N,0
E3S811101550,EL0419B0197,4/17/2019 9:50,Field Specific Conductance,1853,1,uS/cm@25degC,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Chlorophyll a,12.5,0.5,µg/L,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Dissolved Nitrate + Nitrite,0.23,0.05,mg/L as N,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Dissolved Organic Carbon,8.3,0.5,mg/L as C,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Total Organic Carbon,8.1,0.5,mg/L as C,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Dissolved Ortho-phosphate,0.057,0.05,mg/L as P,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Pheophytin a,4.33,0.5,µg/L,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Total Phosphorus,0.19,0.01,mg/L as P,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Total Kjeldahl Nitrogen,0.8,0.1,mg/L as N,0
E3S811101553,EL0419B0198,4/17/2019 10:20,Field Specific Conductance,1609,1,uS/cm@25degC,0
E3S811101550,EL0419B0205,4/17/2019 10:20,Chlorophyll a,6.25,0.5,µg/L,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Dissolved Nitrate + Nitrite,0.23,0.05,mg/L as N,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Dissolved Organic Carbon,8.4,0.5,mg/L as C,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Total Organic Carbon,8.1,0.5,mg/L as C,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Dissolved Ortho-phosphate,0.058,0.05,mg/L as P,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Pheophytin a,1.84,0.5,µg/L,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Total Phosphorus,0.215,0.01,mg/L as P,EL0419B0197
E3S811101550,EL0419B0205,4/17/2019 10:20,Total Kjeldahl Nitrogen,1.03,0.1,mg/L as N,EL0419B0197
E3S81031544,EL0419B0199,4/17/2019 10:40,Chlorophyll a,4.49,0.5,µg/L,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Dissolved Nitrate + Nitrite,0.14,0.05,mg/L as N,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Dissolved Organic Carbon,4.9,0.5,mg/L as C,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Total Organic Carbon,5.2,0.5,mg/L as C,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Dissolved Ortho-phosphate,< R.L.,0.05,mg/L as P,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Pheophytin a,1.74,0.5,µg/L,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Total Phosphorus,0.106,0.01,mg/L as P,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Total Kjeldahl Nitrogen,0.5,0.1,mg/L as N,0
E3S81031544,EL0419B0199,4/17/2019 10:40,Field Specific Conductance,780,1,uS/cm@25degC,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Chlorophyll a,2.53,0.5,µg/L,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Dissolved Nitrate + Nitrite,0.16,0.05,mg/L as N,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Dissolved Organic Carbon,3.9,0.5,mg/L as C,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Dissolved Organic Carbon,4,0.5,mg/L as C,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Total Organic Carbon,3.7,0.5,mg/L as C,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Total Organic Carbon,3.6,0.5,mg/L as C,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Dissolved Ortho-phosphate,0.05,0.05,mg/L as P,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Pheophytin a,2.22,0.5,µg/L,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Total Phosphorus,0.106,0.01,mg/L as P,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Total Kjeldahl Nitrogen,0.5,0.1,mg/L as N,0
E3S81071545,EL0419B0201,4/17/2019 11:00,Field Specific Conductance,603,1,uS/cm@25degC,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Chlorophyll a,3.19,0.5,µg/L,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Dissolved Nitrate + Nitrite,0.17,0.05,mg/L as N,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Dissolved Organic Carbon,4,0.5,mg/L as C,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Total Organic Carbon,4,0.5,mg/L as C,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Dissolved Ortho-phosphate,0.054,0.05,mg/L as P,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Pheophytin a,3.03,0.5,µg/L,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Total Phosphorus,0.111,0.01,mg/L as P,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Total Kjeldahl Nitrogen,0.4,0.1,mg/L as N,0
E3S81051561,EL0419B0202,4/17/2019 11:30,Field Specific Conductance,711,1,uS/cm@25degC,0
E3S81041559,EL0419B0203,4/17/2019 11:45,Chlorophyll a,2.48,0.5,µg/L,0
E3S81041559,EL0419B0203,4/17/2019 11:45,Dissolved Nitrate + Nitrite,0.17,0.05,mg/L as N,0
E3S81041559,EL0419B0203,4/17/2019 11:45,Dissolved Organic Carbon,4,0.5,mg/L as C,0
E3S81041559,EL0419B0203,4/17/2019 11:45,Total Organic Carbon,4.1,0.5,mg/L as C,0
