"","SubRegion","Month","Year","Microcystis","Secchi","DissNitrateNitrite","DissAmmonia","pH","Chl","Conductivity","Temperature","DissolvedOxygen","TurbidityNTU","TKN","TON","Salinity","DissOrthophos","TotPhos"
"158","Confluence",3,2022,1,43.6666666666667,0.344,0.0533333333333333,7.975,8.28333333333333,3845.83333333333,14.48,10.395,NA,0.34,NA,1.63428964344395,0.0586666666666667,0.072
"159","Confluence",4,2016,1,41.5555555555556,0.266487715,0.05946973,7.93,13.03,588.666666666667,16.7772727272727,9.26666666666667,NA,NA,NA,0.256220618178548,0.05704024,NA
"160","Confluence",4,2017,1,68.8888888888889,0.15698965,0.0357528733333333,7.46,4.01,158.888888888889,15.2354545454545,9.82666666666667,NA,0.3,NA,0.0736141070380834,0.0403660066666667,0.05
"161","Confluence",4,2018,1,66.4444444444444,0.232002483333333,0.0673503366666667,7.61,2.405,165.333333333333,15.7690909090909,9.21,NA,0.3,NA,0.0770497099846178,0.0512982533333333,0.05
"162","Confluence",4,2019,1,56.6,0.15774974,0.043754375,7.59,2.556,175.777777777778,16.3145454545455,9.20333333333333,NA,0.2,NA,0.0802390066101688,0.04512629,0.07
"163","Confluence",4,2021,1,42.3333333333333,0.43175,0.075,8.03,7.58,4131.77777777778,15.7455555555556,9.52,NA,0.905,NA,2.24721106152412,0.078,0.118
"164","Confluence",4,2022,1,34.6666666666667,0.2735,0.067,7.85,8.0025,5036,16.3927272727273,9.11333333333333,NA,0.403,NA,2.52308624011659,0.0685,0.147
"165","Confluence",5,2016,1,29.9,0.1780315,0.03498749,8.03,49.935,3812.2,18.1383333333333,9.2,NA,0.6,NA,1.71399813223801,0.05137206,0.17
"166","Confluence",5,2017,1,55.6666666666667,0.104333333333333,0.0366666666666667,7.84,4.29,159.333333333333,19.2777777777778,9.52,NA,0.2,NA,0.0746514168083959,0.0356666666666667,0.07
"167","Confluence",5,2018,1,45.1,0.332007646666667,0.04965649,7.8875,8.05,1224.58333333333,18.0121428571429,9.20666666666667,NA,0.4,NA,0.543279639786497,0.068980768,0.115
"168","Confluence",5,2019,1,63.3333333333333,0.15702074,0.050002495,8.16,4.06333333333333,141.777777777778,17.4018181818182,9.45666666666667,NA,0.3,NA,0.0669074329705633,0.04699154,0.07
"169","Confluence",5,2021,1,55.6666666666667,0.414666666666667,0.096,8.02,2.25666666666667,7658.33333333333,18.2722222222222,8.82,NA,0.344,NA,4.26424940550396,0.0906666666666667,0.119
"170","Confluence",5,2022,1,42.6,0.348,0.075,7.94,2.4775,8384,17.5808333333333,8.98333333333333,NA,0.302,NA,4.34431961534577,0.096,0.101
"171","Confluence",6,2008,1,35.9444444444444,0.6513255,0.06261129,NA,2.82,3889.16666666667,20.0925,8.5,13,NA,NA,2.08342115795311,0.07526682,NA
"172","Confluence",6,2009,1.125,41.1111111111111,0.34121052,0.03571785,7.82,3.4125,2280.94444444444,19.5995,8.25,23.5,NA,NA,1.16306673032882,0.04460256,NA
"173","Confluence",6,2010,1,36.7333333333333,0.22047018,0.05504751,7.68,5.38,425.533333333333,19.9847058823529,8.7,24.6714285714286,NA,NA,0.191434344962608,0.05761164,NA
"174","Confluence",6,2011,1,69.4666666666667,0.12858426,0.03795897,7.34,2.70333333333333,127.933333333333,19.03,8.85,13.2,NA,NA,0.0602269211632472,0.02973504,NA
"175","Confluence",6,2012,1.875,43.3529411764706,0.42794892,0.061263125,7.87,2.3625,3386.72222222222,20.38,7.75,22.6,0.3,NA,1.75280861787466,0.06577497,0.08
"176","Confluence",6,2013,1,37.5555555555556,0.57,0.05,8,1.99,3857.16666666667,20.0555555555556,8.4,26.1375,0.4,NA,2.05750685128723,0.08,0.14
"177","Confluence",6,2014,1.33333333333333,58,0.7059528,0.2213106,8,3.04333333333333,9142.68421052631,20.987619047619,7.9,13.6111111111111,NA,NA,5.35590462693636,0.1177012,NA
"178","Confluence",6,2016,1.4,30.8333333333333,0.307003465,0.059022005,7.87,3.6175,2924.66666666667,21.2625,8.2075,40.375,0.5,NA,1.61177822886291,0.07154932,0.13
"179","Confluence",6,2017,1,61.8823529411765,0.17923373,0.039874935,7.73,3.23,220.352941176471,21.1805263157895,8.33,19.2,0.2,NA,0.116770429552095,0.04657986,0.05
"180","Confluence",6,2018,1,44.4736842105263,0.384795682,0.058393194,7.77,2.34333333333333,3609.52941176471,20.6761904761905,8.6,34,0.366666666666667,NA,1.77881705326942,0.085502972,0.103333333333333
"181","Confluence",6,2019,1,66.4705882352941,0.156493225,0.03998749,7.52,2.62666666666667,165.352941176471,21.0073684210526,8.5,12.35,0.255,NA,0.0769441840176853,0.04919511,0.05
"182","Confluence",6,2020,2.14285714285714,49.0666666666667,0.39825,0.05,8.055,2.05,5251.46666666667,21.4793333333333,8.635,31.52,0.3,NA,2.85668990226129,0.08575,0.1045
"183","Confluence",6,2021,1,56.1176470588235,0.3625,0.069,7.99,4.115,8928,20.2988235294118,8.45,20.05,0.267,NA,5.05039756352207,0.0895,0.102
"184","Confluence",6,2022,1.11111111111111,62.8,0.2275,0.035,8.07,3.24,9213,21.3455,8.27,9.925,0.214,NA,5.17469715074172,0.0815,0.088
"185","Confluence",7,2008,1.2,49.9333333333333,0.56378175,0.02045022,NA,2.83,7043.2,20.9611764705882,7.8,21,NA,NA,3.98197611960579,0.077435,NA
"186","Confluence",7,2009,1.75,45.1428571428571,0.32706345,0.04986492,7.84,2.245,3995.35714285714,21.136875,8.35,17.5,NA,NA,2.21592115956239,0.05637268,NA
"187","Confluence",7,2010,1,42.7692307692308,0.291260595,0.03806903,7.91,3.185,3478,20.0073333333333,8,24.2166666666667,0.4,NA,1.7106391049039,0.065974,0.11
"188","Confluence",7,2011,1,65.5333333333333,0.19637814,0.01918959,7.17,4.15,205.733333333333,21.3788235294118,8.1,14.2454545454545,NA,NA,0.0954731300121817,0.0588506,NA
"189","Confluence",7,2012,2,49.4285714285714,0.350072495,0.03115057,7.9,2.72,3675,21.46125,8,19.9875,0.4,NA,1.93806656805349,0.06267757,0.09
"190","Confluence",7,2013,1.875,50.1428571428571,0.35955723,0.025617805,7.9,2.3775,5331.85714285714,21.798125,8.25,17.15,0.3,NA,2.76340899178851,0.07754509,0.1
"191","Confluence",7,2014,2,55.1333333333333,0.4496247,0.042021,7.8,2.14,9350.53333333333,21.8188235294118,8,19.71,NA,NA,5.07954921136894,0.1053116,NA
"192","Confluence",7,2015,2,53.8461538461538,0.42959469,0.03809904,7.8,3.36,11074.9230769231,21.8307692307692,8,19.0375,NA,NA,6.29453504383024,0.10747978,NA
"193","Confluence",7,2016,1.9,41.2857142857143,0.2965,0.05,7.8,2.43,4216.07142857143,21.69,8.365,45.6875,0.4,NA,2.26862941128221,0.0665,0.1
"194","Confluence",7,2017,1,41.7142857142857,0.083812898,0.0384042,7.79,12.515,2452.42857142857,22.331875,8.1775,24.2375,0.3,NA,1.17958614664382,0.045559472,0.075
"195","Confluence",7,2018,2,57.5,0.3547374725,0.0345172575,7.832,3.098,3702.94117647059,21.8468421052632,8.38142857142857,23.8875,0.3,NA,1.94429182153422,0.0808070233333333,0.095
"196","Confluence",7,2019,1,51.1428571428571,0.23035416,0.0496813366666667,7.77,3.52,1005.78571428571,21.87,8.4075,16.0125,0.281,NA,0.451260202442129,0.06238678,0.087
"197","Confluence",7,2020,2.16666666666667,68.4375,0.2715,0.04,7.89,3.725,4566.9375,21.455625,8.34,11.0909090909091,0.2,NA,2.47121126620855,0.087,0.109
"198","Confluence",7,2021,2.33333333333333,76.3571428571429,0.14325,0.045,8.01,4.75666666666667,9062.57142857143,20.7378571428571,8.57,12.0125,0.197,NA,5.13842085729221,0.0855,0.112
"199","Confluence",7,2022,1.55555555555556,71.2222222222222,0.116,0.057,7.99,3.16,8019.77777777778,21.56,8.1,11.9375,0.329,NA,4.45968901284979,0.085,0.123
"200","Confluence",8,2008,2.16666666666667,82.8571428571429,0.37034508,0.0294147,NA,3.16333333333333,7276.28571428571,21.7911111111111,8.5,20,NA,NA,3.9665489303337,0.05327528,NA
"201","Confluence",8,2009,1.375,66.8888888888889,0.2227113,0.04104051,7.96,2.16,5547.77777777778,20.4545454545455,8.1,16,NA,NA,2.80616309249769,0.0495584,NA
"202","Confluence",8,2010,1.375,58.8,0.28240867,0.033699345,8.12,1.9575,5181,19.7141666666667,8.7,13.441,0.3,NA,2.70014466676302,0.05865095,0.08
"203","Confluence",8,2011,1.25,64.5,0.242813875,0.019874935,7.76,3.545,1156.6,21.4316666666667,8.375,15.96,0.2,NA,0.556870693002854,0.05081913,0.07
"204","Confluence",8,2012,1.75,48,0.232923935,0.033839415,7.965,3.4325,4041.6,20.8116666666667,8.25,20.925,0.2,NA,1.87561588512476,0.05756686,0.08
"205","Confluence",8,2013,2,47.3,0.25774384,0.04157078,8,2.1,5848.3,20.5825,8.325,23.6625,0.4,NA,2.87926256029602,0.08438114,0.06
"206","Confluence",8,2014,1.75,45.8,0.35507745,0.02997498,8,2.28,9993,21.3328571428571,8,22.9,NA,NA,5.15486347680874,0.13907326,NA
"207","Confluence",8,2015,1.8,48.8,0.35549766,0.02507253,7.89,2.10666666666667,10613.6,21.5714285714286,8.92,21.175,NA,NA,5.4569536533032,0.10717004,NA
"208","Confluence",8,2016,1.7,42.4,0.21697096,0.04003001,7.85,3.225,5190.8,20.3683333333333,8.4475,61.1875,0.3,NA,2.69147159398914,0.07077497,0.1
"209","Confluence",8,2017,1,55.5,0.3250138525,0.0487406175,8.06,2.934,3127.3,21.3691666666667,8.415,20.6,0.3,NA,1.47585071721211,0.06421265,0.075
"210","Confluence",8,2018,1.6,58,0.283985306666667,0.0758462533333333,7.855,2.89,5398.1,21.195,8.42,16.9875,0.2215,NA,2.73877099650602,0.08010366,0.099
"211","Confluence",8,2019,2,59.7,0.200995235,0.0411980975,7.76,3.142,2842.4,22.6391666666667,8.085,12.6625,0.1955,NA,1.3740916364444,0.062564435,0.0685
"212","Confluence",8,2020,3,85.4444444444444,0.174,0.04,7.9,2.15,7220.66666666667,22.2177777777778,8.17,8.3375,0.251,NA,4.00046425555505,0.0786666666666667,0.08
"213","Confluence",8,2021,2.44444444444444,55.6666666666667,0.1365,0.05,7.84,3.82,9153.55555555555,20.9588888888889,8.37,13.7125,0.216,NA,5.14240691062542,0.097,0.1
"214","Confluence",8,2022,1.88888888888889,54.6666666666667,0.1665,0.0655,7.97,2.21,8873.22222222222,21.9066666666667,8.04,15.825,0.238,NA,4.97455381100271,0.088,0.124
"215","Confluence",9,2007,1,44.25,0.32538261,0.05350674,NA,2.30666666666667,6698,20.256,8.4,9,NA,NA,3.77626861980072,0.0634967,NA
"216","Confluence",9,2008,1.71428571428571,89.125,0.38561271,0.05294646,NA,2.58333333333333,8927.125,20.932,7.5,18,NA,NA,4.95204470297823,0.0681428,NA
"217","Confluence",9,2009,1.14285714285714,93.5,0.25100544,0.05112555,8,3.04666666666667,6522.75,21.24,8.1,12.14,NA,NA,3.60559027728921,0.05668242,NA
"218","Confluence",9,2010,1.28571428571429,79.25,0.24106047,0.02647323,8.06,4.44333333333333,4777.875,19.281,8.8,10.1725,NA,NA,2.73848242372152,0.05296554,NA
"219","Confluence",9,2011,2,51.5555555555556,0.22116055,0.03082791,7.96,3.5575,900.111111111111,21.2490909090909,8.26666666666667,40.8444444444444,0.2,NA,0.440259650183004,0.05376166,0.07
"220","Confluence",9,2012,1.42857142857143,67.875,0.3249624,0.02647323,7.82,2.28666666666667,7461.25,19.84,8.6,12.6857142857143,NA,NA,4.22034599464859,0.0681428,NA
"221","Confluence",9,2013,1.14285714285714,54.625,0.29050518,0.03865932,8.07,1.84,7037.375,21.581,8.5,17.8714285714286,NA,NA,3.39526735434816,0.07619604,NA
"222","Confluence",9,2014,2.42857142857143,63.625,0.22705347,0.01302651,7.8,2.78333333333333,9590.375,21.436,7.7,13.7857142857143,NA,NA,5.38841975651488,0.3019965,NA
"223","Confluence",9,2015,2.125,75.25,0.33100272,0.08850175,7.9,1.62,11913.375,22.012,7.85,10.6857142857143,NA,NA,7.30298207434314,0.08941199,NA
"224","Confluence",9,2016,1,49.125,0.29053273,0.061025505,7.85,1.83,6007.25,19.66,8.535,15.7,NA,NA,3.2355940551782,0.07647854,NA
"225","Confluence",9,2017,1.44444444444444,58.2222222222222,0.265987982,0.062589292,7.75,2.89166666666667,1839.44444444444,22.6418181818182,8.3725,17.5857142857143,0.3,NA,0.81512777238008,0.073276352,0.08
"226","Confluence",9,2018,1.625,62.5,0.259680816666667,0.0493480033333333,7.79,2.115,4121.25,20.257,8.67333333333333,15.1857142857143,0.2,NA,2.50892740333448,0.08025712,0.094
"227","Confluence",9,2019,1.33333333333333,38.0666666666667,0.218017326666667,0.0463131533333333,7.715,2.8475,1235.66666666667,20.7323529411765,8.21,22.2083333333333,0.422,NA,0.568950358014504,0.0739030133333333,0.1045
"228","Confluence",9,2020,1.5,56.3333333333333,0.225,0.06,7.92,1.265,9583.44444444445,19.9877777777778,8.3,13.2,0.3,NA,5.38948234118769,0.0895,0.123
"229","Confluence",9,2021,2,78.75,0.186000225,0.032493745,7.89,3.62,10612.625,20.886,8.56,10.8714285714286,0.265,NA,6.3119457197634,0.08904055,0.127
"230","Confluence",9,2022,1.625,86.875,0.22,0.05,7.89,2.9,10719.375,22.5825,8.25,15.5714285714286,0.162,NA,6.08868136885882,0.092,0.108
"231","Confluence",10,2007,1,62.75,0.37552767,0.08894445,NA,1.61,6650.625,17.09,8.7,11,NA,NA,4.04456701288693,0.06070904,NA
"232","Confluence",10,2008,1.57142857142857,69.75,0.44948463,0.07381689,NA,1.65,12503,17.748,8.2,17,NA,NA,7.56141879737777,0.07526682,NA
"233","Confluence",10,2009,1.85714285714286,58.625,0.4216107,0.11079537,8.02,1.71,6004.625,16.555,8.6,15.4875,NA,NA,3.01877370047384,0.06628436,NA
"234","Confluence",10,2010,1.14285714285714,66.375,0.33518751,0.07787892,7.77,3.00333333333333,8701.875,19.279,8.2,13.62,NA,NA,4.90086256444115,0.07000124,NA
"235","Confluence",10,2011,1.42857142857143,58.8888888888889,0.234579755,0.06553526,7.92,3.935,659.444444444444,18.36,8.6,13.1285714285714,0.3,NA,0.31686287239703,0.04818634,0.06
"236","Confluence",10,2012,1.71428571428571,50.875,0.32846415,0.03963981,7.95,1.70333333333333,6543.875,18.586,8.5,20.4142857142857,NA,NA,3.71811395003315,0.06876228,NA
"237","Confluence",10,2013,1.42857142857143,59,0.39317649,0.05938968,7.82,2.17333333333333,7799.25,18.211,8.5,17.0428571428571,NA,NA,4.31987784154531,0.0758863,NA
"238","Confluence",10,2014,2,88.25,0.4580289,0.02493246,7.9,3.12666666666667,12629.875,21.515,7.6,9.95714285714286,NA,NA,7.29130610251162,0.1068603,NA
"239","Confluence",10,2015,1.25,73.25,0.503008195,0.11648574,7.85,1.84333333333333,10821.25,21.085,7.85,12.0857142857143,NA,NA,6.07575349436106,0.10996554,NA
"240","Confluence",10,2016,1,61.5,0.360038725,0.094009495,7.82,1.9075,13293.875,17.804,8.52333333333333,13.7142857142857,NA,NA,7.03656224215377,0.08188568,NA
"241","Confluence",10,2017,1,47.4444444444444,0.303014615,0.0897361125,7.685,2.278,2180.88888888889,17.8945454545455,8.7925,23.5428571428571,0.2,NA,1.28319742226322,0.066064435,0.075
"242","Confluence",10,2018,1.375,61.625,0.3079906,0.100259625,7.83333333333333,2.3075,9338.5,18.9183333333333,8.736,12.1571428571429,0.2,NA,5.27952122164204,0.08425518,0.1
"243","Confluence",10,2019,1.5,42.5,0.353996486,0.141401698,7.71666666666667,1.98333333333333,2599.25,18.215,8.762,22,0.163333333333333,NA,1.30686328890341,0.06757012,0.088
"244","Confluence",10,2020,1.25,83.5,0.251666666666667,0.06,8.04,1.36666666666667,12040.75,19.78,8.43,11.6714285714286,0.2,NA,6.87780674950529,0.089,0.1
"245","Confluence",10,2021,1.125,62.5,0.1779992375,0.05651575,7.86,1.34,12871,17.86,8.69,19.1714285714286,0.138,NA,6.36510614329046,0.0789266066666667,0.09
"246","Confluence",10,2022,1.25,71.875,0.24,0.05,8.28,3.83,11674.625,19.62,9.15,18.2857142857143,0.181,NA,6.65744219983093,0.082,0.092
"247","Confluence",11,2007,1,56.75,0.47553765,0.10029012,NA,2.69333333333333,8591.375,15.684,8.6,9,NA,NA,4.73453701142952,0.06411618,NA
"248","Confluence",11,2008,1,51.875,0.56084028,0.14805399,NA,1.73666666666667,11850.75,15.542,8.7,13,NA,NA,6.30014549040311,0.09725836,NA
"249","Confluence",11,2009,1,62.25,0.49766871,0.11807901,7.77,1.57,9854.875,15.266,8.1,16.7875,NA,NA,5.55791297011856,0.0681428,NA
"250","Confluence",11,2011,1.14285714285714,67,0.27691839,0.0798399,7.74,1.83,5432.625,14.214,9.1,15.1571428571429,NA,NA,2.93988511904383,0.04429282,NA
"251","Confluence",11,2012,1,67.75,0.3347673,0.09118557,7.76,1.685,13298.875,15.8655555555556,8.1,17.5,NA,NA,7.30230853448055,0.0665941,NA
"252","Confluence",11,2013,1,58.25,0.51251613,0.11107551,7.94,2.60333333333333,13666.5,15.222,9.1,18.7571428571429,NA,NA,7.81017165374289,0.09539992,NA
"253","Confluence",11,2014,1.57142857142857,79.5,0.52904439,0.08796396,7.8,1.63,10227.625,17.617,8.15,9.55714285714286,NA,NA,5.85091688501141,0.11491354,NA
"254","Confluence",11,2015,1.5,62.5,0.55803888,0.07395696,7.8,1.47666666666667,11467.5,15.623,8.625,16.4142857142857,NA,NA,6.90380385666167,0.11212588,NA
"255","Confluence",11,2016,1.125,88,0.456983435,0.156518245,7.64,2.23,8584.75,17.829,8.32333333333333,5.82857142857143,NA,NA,4.80792708898666,0.08212464,NA
"256","Confluence",11,2017,1,61.25,0.4100024775,0.1324887375,7.65,1.4075,5044.375,15.683,8.84,19.3142857142857,0.2,NA,2.74974867582009,0.06785648,0.09
"257","Confluence",11,2018,1,92,0.374,0.2005,7.77,1.345,13111.375,16.98,8.84,10.5714285714286,0.23,NA,7.56206539880346,0.0845,0.09
"258","Confluence",11,2019,1,47.625,0.20300771,0.1190245,7.63,2.01333333333333,4379.125,15.159,8.97333333333333,15.4285714285714,0.28,NA,2.60956066692431,0.0614253,0.086
"259","Confluence",11,2020,1.125,61,0.3,0.16,7.87,2.26,14450.375,15.8425,8.94,16.6142857142857,0.312,NA,8.38736566599882,0.084,0.11
"260","Confluence",11,2021,1,47.25,0.441024476666667,0.138992653333333,7.61,0.995,5406.25,16.632,8.01333333333333,23.5,0.462,NA,3.24778319963837,0.0862482466666667,0.116
"261","Confluence",11,2022,1,50.75,0.261,0.11,7.69,1.48,12993.75,14.19375,9.26,26.0571428571429,0.26,NA,7.49778563182637,0.087,0.101
"262","Confluence",12,2007,1,43.625,0.53842908,0.16472232,NA,2.18666666666667,9785.625,10.377,9.9,28,NA,NA,6.06892538276657,0.06070904,NA
"263","Confluence",12,2008,1,58,0.65706837,0.1736868,NA,1.49,16463.125,11.205,8.8,18,NA,NA,9.06591040108347,0.07836422,NA
"264","Confluence",12,2009,1,53,0.49710843,0.15533763,7.72,1.44666666666667,12538.875,9.741,9.5,21.3375,NA,NA,7.23403789583323,0.06473566,NA
"265","Confluence",12,2010,1,72.2222222222222,0.30229861,0.13433465,7.48,1.59,3360,11.1272727272727,9.2,13.9766666666667,0.5,NA,1.48117921515648,0.04508894,0.07
"266","Confluence",12,2011,1,70,0.41068524,0.17550771,7.81,0.82,6920.375,10.16,10.1,14.8571428571429,NA,NA,3.78109525727368,0.0603993,NA
"267","Confluence",12,2012,1,30.25,0.47595786,0.16178085,7.01,1.025,597,13.6466666666667,7.2,63.0142857142857,NA,NA,0.332951192399897,0.077435,NA
"268","Confluence",12,2013,1,45.75,0.51895935,0.14819406,7.78,1.88,11205.375,10.272,9.65,18.7571428571429,NA,NA,7.29804917464661,0.08270058,NA
"269","Confluence",12,2014,1,54.1,0.60969313,0.177018493333333,7.46666666666667,1.0575,5246.5,14.1,8.26666666666667,13.6142857142857,0.85,NA,2.91965736646549,0.0783928333333333,0.155
"270","Confluence",12,2016,1,57.5,0.44900194,0.20702599,7.7,1.49,7390.75,11.822,9.72333333333333,16.4857142857143,NA,NA,4.29625439192458,0.08289899,NA
"271","Confluence",12,2017,1,54.375,0.478354136666667,0.176990146666667,7.67,1.1775,7091.125,11.899,9.45666666666667,20,0.4,NA,3.6923344061453,0.0696906733333333,0.11
"272","Confluence",12,2018,1,75,0.484506445,0.170471965,7.63,1.16,7375.625,12.128,9.30333333333333,11.4,0.38,NA,4.62458695473524,0.08637691,0.1
"273","Confluence",12,2019,1,56,0.27,0.22,7.57,0.9175,9723.375,11.508,9.21666666666667,17.1285714285714,0.5,NA,4.5494148861426,0.0605,0.037
"274","Confluence",12,2020,1,34,0.36,0.23,NA,1,12975.7142857143,11.6142857142857,NA,22.8142857142857,NA,NA,7.4877970647026,0.07,NA
"275","Confluence",12,2021,1,46.125,0.515000935,0.167468465,7.78,1.62,10078.125,13.27,8.93333333333333,16.4857142857143,0.402,NA,6.06291919597632,0.0853149,0.112
"276","Confluence",12,2022,1,64.625,0.32,0.111,7.71,1,7875.5,10.59,10.2,13.8428571428571,0.262,NA,4.38341570262593,0.069,0.098
"277","Disappointment Slough",1,2016,1,280,0.64,0.06,7.48,1.05,441,8.55,10.2,NA,0.6,NA,0.211281558856012,0.04,0.08
"278","Disappointment Slough",1,2017,1,28,0.7,0.15,7.33,2.49,225,8.8,9.17,NA,1.1,NA,0.106154512579989,0.25,0.35
"279","Disappointment Slough",1,2018,1,252,0.52,0.05,7.45,2.25,326,10.75,10.13,NA,0.3,NA,0.155020642610573,0.06,0.06
"280","Disappointment Slough",1,2019,1,160,0.96,0.106,7.48,0.62,325,9.89,9.2,NA,0.7,NA,0.154534307852535,0.143,0.15
"281","Disappointment Slough",1,2020,1,200,0.74,0.25,7.69,0.5,324,9.3,10.72,NA,0.3,NA,0.15404802390491,0.072,0.094
"282","Disappointment Slough",1,2022,1,84,1.42,0.098,7.28,0.5,353,9.31,8.62,NA,1.01,NA,0.168170833781801,0.21,0.229
"283","Disappointment Slough",2,2016,1,72,1.02,0.11,7.4,0.51,323,10.6,8.5,NA,1.1,NA,0.153561790777241,0.11,0.26
"284","Disappointment Slough",2,2017,1,92,1.03,0.07,7.11,1.24,260,12.42,9.91,NA,0.7,NA,0.123031283827652,0.13,0.16
"285","Disappointment Slough",2,2018,1,204,0.76,0.03,7.4,1.25,341,12.93,9.54,NA,0.5,NA,0.162321752560675,0.07,0.08
"286","Disappointment Slough",2,2019,1,36,0.94,0.21,7.51,1.01,279,10.65,9.66,NA,1.03,NA,0.132217831107467,0.246,0.29
"287","Disappointment Slough",2,2020,1,160,0.64,0.25,7.7,0.93,358,10.95,10.57,NA,0.34,NA,0.170610090400826,0.069,0.07
"288","Disappointment Slough",2,2022,1,220,0.576,0.05,7.7,1.08,360,10.78,10.53,NA,0.603,NA,0.171586144258087,0.077,0.076
"289","Disappointment Slough",3,2016,1,240,0.52,0.04,7.68,1.7,313,17.25,8.7,NA,0.6,NA,0.148702256136035,0.05,0.08
"290","Disappointment Slough",3,2017,1,112,0.75,0.04,7.33,1.41,205,12.19,9.2,NA,0.5,NA,0.0965355672727244,0.13,0.13
"291","Disappointment Slough",3,2018,1,276,0.55,0.03,7.84,1.58,438,14.8,10.53,NA,0.6,NA,0.209805730537108,0.04,0.06
"292","Disappointment Slough",3,2019,1,136,0.73,0.05,7.54,1.26,261,12.22,9.82,NA,0.6,NA,0.123514340394547,0.151,0.14
"293","Disappointment Slough",3,2020,1,332,0.43,0.25,8.02,0.98,398,13.46,10.7,NA,0.34,NA,0.190168935587192,0.038,0.073
"294","Disappointment Slough",3,2021,1,204,0.958,0.05,7.77,1.49,418,13.04,10.21,NA,0.54,NA,0.199977751261002,0.105,0.096
"295","Disappointment Slough",3,2022,1,220,0.422,0.067,8.14,0.82,404,13.45,10.67,NA,0.412,NA,0.193109547944688,0.05,0.05
"296","Disappointment Slough",4,2016,1,188,0.16,0.05,7.67,2.32,254,19.21,8.65,NA,0.5,NA,0.120133972426979,0.07,0.12
"297","Disappointment Slough",4,2017,1,160,0.28,0.03,7.58,2.84,200,17.04,9.6,NA,0.5,NA,0.0941334174784499,0.1,0.1
"298","Disappointment Slough",4,2018,1,120,0.43,0.08,7.46,2.37,246,18.68,7.34,NA,0.9,NA,0.116273606772704,0.17,0.2
"299","Disappointment Slough",4,2019,1,200,0.08,0.05,7.59,1.89,202,16.19,9.46,NA,0.3,NA,0.095094159219062,0.066,0.07
"300","Disappointment Slough",4,2021,1,260,0.64,0.05,7.97,1.09,496,16.75,9.57,NA,0.561,NA,0.238411976604575,0.085,0.084
"301","Disappointment Slough",4,2022,1,160,0.437,0.05,7.91,1.25,397,17.37,8.8,NA,0.388,NA,0.189679003894152,0.083,0.092
"302","Disappointment Slough",5,2016,1,222,0.15,0.02,7.8,4.58,350,20.97,8.2,NA,0.4,NA,0.166707882980299,0.08,0.15
